,frame,det_id,track_id,tag_id,video_name,cx,cy,angle,virtual,tag_hamming,tag_dm,tag_cx,tag_cy,score,bbox_x,bbox_y,bbox_width,bbox_height,bbox_confidence,head_x,head_y,head_conf,head_visibility,neck_x,neck_y,neck_conf,neck_visibility,thorax_x,thorax_y,thorax_conf,thorax_visibility,waist_x,waist_y,waist_conf,waist_visibility,tail_x,tail_y,tail_conf,tail_visibility,waist_src,angle_src,vx,vy,cost,pcx,pcy,pa,pvx,pvy,tag_goodness,tag_p0x,tag_p0y,tag_p1x,tag_p1y,tag_p2x,tag_p2y,tag_p3x,tag_p3y,tag_H,tag_dx,tag_dy,tag_ntags,timestamp,track_shape,track_event,track_startframe,track_startx,track_starty,track_starta,track_endframe,track_endx,track_endy,track_enda,track_length,track_starttime,track_endtime,track_tagid,track_hastag,track_dm,track_ntagidunique,track_ntagid
147554,12651,3,3877,937.0,135_02_R_190821080000.cfr.mp4,1180.786376953125,760.175048828125,-65.6500900539545,False,0.0,50.51,1214.4,708.1,0.9980778694152832,1185.474853515625,780.8953857421875,294.3404541015625,440.2300415039063,0.8918963670730591,1286.998779296875,586.3837280273438,0.9985201954841614,2.0,1245.743408203125,638.6685791015625,0.9964867830276488,2.0,1210.703369140625,691.50146484375,0.9993372559547424,2.0,1180.786376953125,760.175048828125,0.9980778694152832,2.0,1105.0875244140625,988.3385620117188,0.9934110045433044,2.0,waist,"head,tail",10.090993028804746,-9.520977709185786,0.0152244070966082,1173.8776141225546,765.7906677986266,-65.24140702525654,3.182230198234379,-3.9053587386841855,0.0,1205.544,672.046,1250.5,699.026,1223.464,744.985,1178.092,717.232,"[[     22.147,    -14.361,     1214.4], [     13.194,     21.955,      708.1], [ -0.0041953, -0.0071392,          1]]",1111.0,592.0,1.0,2019-08-21 08:10:32.550,inside_outside,exit,12540.0,766.533935546875,1482.4766845703125,-120.90388519771952,12924.0,1488.87841796875,55.36434173583984,-5.945813341023107,385.0,2019-08-21 08:10:27.000,2019-08-21 08:10:46.200,937,True,72.09,1.0,281.0
147567,12652,4,3877,,135_02_R_190821080000.cfr.mp4,1197.281982421875,754.5768432617188,-70.3836100314063,False,,,,,0.997716188430786,1204.12255859375,778.657470703125,258.3931884765625,442.281494140625,0.8874668478965759,1288.2113037109375,575.8372192382812,0.9983657002449036,2.0,1248.878173828125,627.6825561523438,0.995907425880432,2.0,1219.270751953125,683.0477905273438,0.999200403690338,2.0,1197.281982421875,754.5768432617188,0.997716188430786,2.0,1141.0670166015625,988.692626953125,0.995214343070984,2.0,waist,"head,tail",21.54110198315232,-10.358694420999086,0.0438419525359451,1185.8318734675274,755.414559973532,-65.6500900539545,10.090993028804746,-9.520977709185786,,,,,,,,,,,,,,2019-08-21 08:10:32.600,inside_outside,exit,12540.0,766.533935546875,1482.4766845703125,-120.90388519771952,12924.0,1488.87841796875,55.36434173583984,-5.945813341023107,385.0,2019-08-21 08:10:27.000,2019-08-21 08:10:46.200,937,True,72.09,1.0,281.0
147580,12653,7,3877,937.0,135_02_R_190821080000.cfr.mp4,1221.1912841796875,740.795654296875,-74.38556675862776,False,0.0,52.79,1247.99,679.77,0.9982770681381226,1218.3447265625,770.713134765625,237.237060546875,458.57611083984375,0.8610007166862488,1283.0546875,555.772705078125,0.997526466846466,2.0,1263.0369873046875,609.77587890625,0.9947997331619264,2.0,1241.91259765625,666.3527221679688,0.9990803003311156,2.0,1221.1912841796875,740.795654296875,0.9982770681381226,2.0,1163.8218994140625,982.401611328125,0.9982516169548036,2.0,waist,"head,tail",34.679852749388715,-18.96053617534324,0.042393981963766,1208.052533413451,749.3974960512192,-70.3836100314063,21.54110198315232,-10.358694420999086,0.0,1233.475,645.091,1281.771,665.078,1262.301,713.964,1215.526,693.886,"[[     23.076,    -7.9217,       1248], [     9.2832,     25.948,     679.77], [ -0.0064597,   0.013463,          1]]",1142.0,566.0,1.0,2019-08-21 08:10:32.650,inside_outside,exit,12540.0,766.533935546875,1482.4766845703125,-120.90388519771952,12924.0,1488.87841796875,55.36434173583984,-5.945813341023107,385.0,2019-08-21 08:10:27.000,2019-08-21 08:10:46.200,937,True,72.09,1.0,281.0
147595,12654,6,3877,937.0,135_02_R_190821080000.cfr.mp4,1218.3212890625,735.957763671875,-73.85735697505032,False,0.0,57.9,1245.15,674.44,0.9982897639274596,1217.511474609375,761.8815307617188,240.55126953125,453.7408447265625,0.8637627959251404,1281.73583984375,555.1005859375,0.9953319430351256,2.0,1262.3038330078125,609.44091796875,0.9938676953315736,2.0,1240.49853515625,662.7802124023438,0.9988075494766236,2.0,1218.3212890625,735.957763671875,0.9982897639274596,2.0,1160.59912109375,973.6192626953124,0.9971580505371094,2.0,waist,"head,tail",14.4699312575068,-14.31815871267156,0.0348396220240621,1238.531210554382,731.3153862092033,-74.38556675862776,34.679852749388715,-18.96053617534324,0.0,1231.034,640.308,1279.32,659.805,1259.412,708.911,1212.529,688.405,"[[     22.299,    -8.6425,     1245.2], [     8.4308,     25.305,     674.44], [  -0.014119,  0.0090526,          1]]",1140.0,563.0,1.0,2019-08-21 08:10:32.700,inside_outside,exit,12540.0,766.533935546875,1482.4766845703125,-120.90388519771952,12924.0,1488.87841796875,55.36434173583984,-5.945813341023107,385.0,2019-08-21 08:10:27.000,2019-08-21 08:10:46.200,937,True,72.09,1.0,281.0
147608,12655,6,3877,937.0,135_02_R_190821080000.cfr.mp4,1216.125244140625,730.68359375,-74.42876273583495,False,0.0,64.92,1240.71,669.1,0.9982019662857056,1211.8935546875,756.7240600585938,232.21630859375,455.3311767578125,0.8703855276107788,1276.31982421875,549.0015258789062,0.993427276611328,2.0,1258.6165771484375,603.2283935546875,0.9925234913825988,2.0,1237.642822265625,656.9418334960938,0.9985547661781312,2.0,1216.125244140625,730.68359375,0.9982019662857056,2.0,1159.45849609375,968.3644409179688,0.9972954392433168,2.0,waist,"head,tail",5.038920706878457,-12.433249278210836,0.0167215311274473,1225.5562546912531,728.7986843155393,-73.85735697505032,14.4699312575068,-14.31815871267156,0.0,1225.281,634.929,1274.263,653.341,1255.83,702.6,1208.503,684.232,"[[      23.53,    -7.2286,     1240.7], [      8.608,     26.347,      669.1], [ -0.0052501,   0.015266,          1]]",1138.0,557.0,1.0,2019-08-21 08:10:32.750,inside_outside,exit,12540.0,766.533935546875,1482.4766845703125,-120.90388519771952,12924.0,1488.87841796875,55.36434173583984,-5.945813341023107,385.0,2019-08-21 08:10:27.000,2019-08-21 08:10:46.200,937,True,72.09,1.0,281.0
147621,12656,4,3877,937.0,135_02_R_190821080000.cfr.mp4,1214.3468017578125,729.6830444335938,-74.0740753117602,False,0.0,37.48,1236.25,666.19,0.9983940720558168,1207.4268798828125,757.1759033203125,237.691162109375,462.424072265625,0.8785759210586548,1275.1185302734375,538.972900390625,0.9980565905570984,2.0,1253.867919921875,595.0496826171875,0.9963055849075316,2.0,1233.6834716796875,654.0748291015625,0.9993544220924376,2.0,1214.3468017578125,729.6830444335938,0.9983940720558168,2.0,1152.0517578125,970.2614135742188,0.99698144197464,2.0,waist,"head,tail",0.7410179706267854,-7.217173955511612,0.0116457537471664,1218.6447044940642,724.4669691108945,-74.42876273583495,5.038920706878457,-12.433249278210836,0.0,1218.805,631.11,1271.459,650.337,1253.28,700.433,1202.838,681.237,"[[     25.042,      -6.57,     1236.3], [     8.8194,     27.194,     666.19], [ -0.0070339,   0.019128,          1]]",1134.0,554.0,1.0,2019-08-21 08:10:32.800,inside_outside,exit,12540.0,766.533935546875,1482.4766845703125,-120.90388519771952,12924.0,1488.87841796875,55.36434173583984,-5.945813341023107,385.0,2019-08-21 08:10:27.000,2019-08-21 08:10:46.200,937,True,72.09,1.0,281.0
147635,12657,6,3877,937.0,135_02_R_190821080000.cfr.mp4,1198.7598876953125,726.8843994140625,-78.69351061121785,False,0.0,51.03,1213.09,661.29,0.9982182383537292,1195.7088623046875,752.2565307617188,218.9619140625,464.4871826171875,0.8705542683601379,1244.904296875,529.210693359375,0.998577117919922,2.0,1228.68994140625,588.8038330078125,0.9967511892318726,2.0,1212.6700439453125,650.1353149414062,0.9993993043899536,2.0,1198.7598876953125,726.8843994140625,0.9982182383537292,2.0,1157.34814453125,967.1282958984376,0.9960958361625672,2.0,waist,"head,tail",-15.21640507718655,-6.407231997287113,0.0468085616114978,1214.7173107431258,726.074457455838,-74.0740753117602,0.7410179706267854,-7.217173955511612,0.0,1194.655,629.037,1245.192,642.058,1231.808,694.033,1181.979,679.93,"[[     23.928,    -6.1064,     1213.1], [     5.4937,     26.164,     661.29], [  -0.011579,  0.0040473,          1]]",1113.0,550.0,1.0,2019-08-21 08:10:32.850,inside_outside,exit,12540.0,766.533935546875,1482.4766845703125,-120.90388519771952,12924.0,1488.87841796875,55.36434173583984,-5.945813341023107,385.0,2019-08-21 08:10:27.000,2019-08-21 08:10:46.200,937,True,72.09,1.0,281.0
147650,12658,7,3877,937.0,135_02_R_190821080000.cfr.mp4,1198.6005859375,728.3410034179688,-80.29710581240059,False,0.0,57.51,1210.78,662.13,0.9981348514556884,1193.447265625,754.01416015625,211.77197265625,469.12005615234375,0.8675783276557922,1233.44091796875,526.828369140625,0.9984694123268129,2.0,1225.031982421875,589.1329345703125,0.9966044425964355,2.0,1212.560302734375,651.4656982421875,0.999360978603363,2.0,1198.6005859375,728.3410034179688,0.9981348514556884,2.0,1157.6876220703125,969.86865234375,0.995960533618927,2.0,waist,"head,tail",-7.767504296405718,-1.7470119947373632,0.0198250481676232,1191.1516851567192,723.680783415419,-78.69351061121785,-15.21640507718655,-6.407231997287113,0.0,1191.251,629.948,1241.875,642.316,1230.102,693.964,1179.833,681.847,"[[     25.371,    -5.4203,     1210.8], [     6.2891,     26.315,     662.13], [  0.0015155,  0.0038607,          1]]",1113.0,551.0,1.0,2019-08-21 08:10:32.900,inside_outside,exit,12540.0,766.533935546875,1482.4766845703125,-120.90388519771952,12924.0,1488.87841796875,55.36434173583984,-5.945813341023107,385.0,2019-08-21 08:10:27.000,2019-08-21 08:10:46.200,937,True,72.09,1.0,281.0
147668,12659,8,3877,937.0,135_02_R_190821080000.cfr.mp4,1196.5377197265625,737.6640014648438,-81.32439242081206,False,0.0,62.29,1210.23,671.94,0.9982467889785768,1194.569580078125,761.522216796875,214.611083984375,471.8037109375,0.8570069074630737,1233.531494140625,535.600341796875,0.9984569549560548,2.0,1219.465576171875,598.0206909179688,0.996784806251526,2.0,1206.06689453125,660.3289184570312,0.9993957281112672,2.0,1196.5377197265625,737.6640014648438,0.9982467889785768,2.0,1165.9234619140625,978.6823120117188,0.9960252046585084,2.0,waist,"head,tail",-5.946618359140416,8.449492049506375,0.0192690933244253,1194.7168337892972,727.4674974206,-80.29710581240059,-7.767504296405718,-1.7470119947373632,0.0,1190.292,640.03,1241.433,651.396,1229.93,703.465,1179.372,692.262,"[[     25.456,    -5.0019,     1210.2], [      5.677,     26.723,     671.94], [ 0.00030992,  0.0057942,          1]]",1106.0,560.0,1.0,2019-08-21 08:10:32.950,inside_outside,exit,12540.0,766.533935546875,1482.4766845703125,-120.90388519771952,12924.0,1488.87841796875,55.36434173583984,-5.945813341023107,385.0,2019-08-21 08:10:27.000,2019-08-21 08:10:46.200,937,True,72.09,1.0,281.0
147685,12660,6,3877,937.0,135_02_R_190821080000.cfr.mp4,1196.9232177734375,736.162109375,-79.85175795410673,False,0.0,64.93,1209.98,673.71,0.9983776807785034,1194.1043701171875,760.7337036132812,219.056884765625,468.4893798828125,0.865469753742218,1236.272216796875,538.1001586914062,0.99817955493927,2.0,1221.900390625,598.1713256835938,0.9965840578079224,2.0,1208.1064453125,659.4594116210938,0.9993844032287598,2.0,1196.9232177734375,736.162109375,0.9983776807785034,2.0,1158.0018310546875,975.374755859375,0.996574878692627,2.0,waist,"head,tail",-2.587811132695265,2.7228539349094945,0.0165237435976558,1193.5644105469923,741.8887474895969,-81.32439242081206,-5.946618359140416,8.449492049506375,0.0,1190.537,641.315,1241.778,653.91,1229.082,705.522,1178.833,693.102,"[[     25.305,    -5.1177,       1210], [     6.1806,     26.952,     673.71], [-0.00063495,  0.0096239,          1]]",1108.0,559.0,1.0,2019-08-21 08:10:33.000,inside_outside,exit,12540.0,766.533935546875,1482.4766845703125,-120.90388519771952,12924.0,1488.87841796875,55.36434173583984,-5.945813341023107,385.0,2019-08-21 08:10:27.000,2019-08-21 08:10:46.200,937,True,72.09,1.0,281.0
147701,12661,5,3877,937.0,135_02_R_190821080000.cfr.mp4,1195.836181640625,743.9130249023438,-78.0704498878128,False,0.0,66.68,1213.88,677.09,0.9983362555503844,1195.41015625,763.7451782226562,224.6763916015625,470.134521484375,0.8612338304519653,1247.70068359375,544.1076049804688,0.9984070658683776,2.0,1227.0462646484375,604.60400390625,0.9968023300170898,2.0,1209.1585693359375,666.1864013671875,0.9994033575057985,2.0,1195.836181640625,743.9130249023438,0.9983362555503844,2.0,1155.61865234375,979.9539794921876,0.99612158536911,2.0,waist,"head,tail",-2.3809416991601893,9.112342494798554,0.0182722330095254,1195.62931220709,737.5235363424547,-79.85175795410673,-2.587811132695265,2.7228539349094945,0.0,1194.934,644.259,1245.684,657.874,1232.337,709.066,1181.988,696.368,"[[     26.047,    -5.9584,     1213.9], [     7.3958,     26.475,     677.09], [  0.0073825,  0.0058776,          1]]",1109.0,566.0,1.0,2019-08-21 08:10:33.050,inside_outside,exit,12540.0,766.533935546875,1482.4766845703125,-120.90388519771952,12924.0,1488.87841796875,55.36434173583984,-5.945813341023107,385.0,2019-08-21 08:10:27.000,2019-08-21 08:10:46.200,937,True,72.09,1.0,281.0
147717,12662,6,3877,,135_02_R_190821080000.cfr.mp4,1204.520751953125,740.4918212890625,-77.32754346338277,False,,,,,0.9983944296836852,1199.443359375,763.5704956054688,231.8453369140625,470.3623046875,0.8599603772163391,1258.251953125,543.716552734375,0.9984619617462158,2.0,1235.1817626953125,602.8848266601562,0.9968480467796326,2.0,1216.9837646484375,663.7607421875,0.9994304776191713,2.0,1204.520751953125,740.4918212890625,0.9983944296836852,2.0,1159.9088134765625,981.0797119140624,0.9967747330665588,2.0,waist,"head,tail",7.494099462919962,1.1349676341179702,0.0220449475508487,1194.6457107910448,748.4691961497431,-78.0704498878128,-2.3809416991601893,9.112342494798554,,,,,,,,,,,,,,2019-08-21 08:10:33.100,inside_outside,exit,12540.0,766.533935546875,1482.4766845703125,-120.90388519771952,12924.0,1488.87841796875,55.36434173583984,-5.945813341023107,385.0,2019-08-21 08:10:27.000,2019-08-21 08:10:46.200,937,True,72.09,1.0,281.0
147734,12663,6,3877,937.0,135_02_R_190821080000.cfr.mp4,1215.1192626953125,740.489501953125,-77.65576969558327,False,0.0,58.57,1233.05,678.23,0.998145580291748,1210.215087890625,759.796630859375,230.5943603515625,462.46478271484375,0.8691494464874268,1262.1468505859375,547.2850952148438,0.9974250793457032,2.0,1247.5291748046875,607.8187866210938,0.9956777691841124,2.0,1230.406005859375,665.2623901367188,0.9991583824157716,2.0,1215.1192626953125,740.489501953125,0.998145580291748,2.0,1168.124755859375,976.9156494140624,0.9935230016708374,2.0,waist,"head,tail",14.345560473647424,0.5651644811215419,0.0117804575819326,1208.267801684585,741.0593051061214,-77.32754346338277,7.494099462919962,1.1349676341179702,0.0,1213.993,645.665,1265.612,658.661,1251.849,710.365,1202.052,696.853,"[[      24.41,    -4.8018,       1233], [     5.6061,     27.491,     678.23], [ -0.0090601,   0.015673,          1]]",1130.0,565.0,1.0,2019-08-21 08:10:33.150,inside_outside,exit,12540.0,766.533935546875,1482.4766845703125,-120.90388519771952,12924.0,1488.87841796875,55.36434173583984,-5.945813341023107,385.0,2019-08-21 08:10:27.000,2019-08-21 08:10:46.200,937,True,72.09,1.0,281.0
147750,12664,6,3877,937.0,135_02_R_190821080000.cfr.mp4,1217.280029296875,736.903076171875,-76.24323827677412,False,0.0,60.46,1237.63,676.64,0.9979769587516784,1213.782958984375,753.640625,233.07763671875,455.53997802734375,0.862169623374939,1268.0599365234375,546.3336791992188,0.9971700310707092,2.0,1251.97412109375,607.68994140625,0.9954516291618348,2.0,1233.853271484375,664.1717529296875,0.9990966320037842,2.0,1217.280029296875,736.903076171875,0.9979769587516784,2.0,1165.6317138671875,964.7094116210938,0.9912804961204528,2.0,waist,"head,tail",9.333546838386267,-3.303843540689172,0.0158088081092783,1222.2920429321362,740.7720841936857,-77.65576969558327,14.345560473647424,0.5651644811215419,0.0,1219.061,643.722,1269.731,657.704,1255.51,708.318,1205.519,695.584,"[[     26.169,    -5.9672,     1237.6], [     7.7681,     26.675,     676.64], [  0.0097217,  0.0094259,          1]]",1134.0,564.0,1.0,2019-08-21 08:10:33.200,inside_outside,exit,12540.0,766.533935546875,1482.4766845703125,-120.90388519771952,12924.0,1488.87841796875,55.36434173583984,-5.945813341023107,385.0,2019-08-21 08:10:27.000,2019-08-21 08:10:46.200,937,True,72.09,1.0,281.0
147765,12665,6,3877,937.0,135_02_R_190821080000.cfr.mp4,1227.1181640625,724.4484252929688,-78.44037815594636,False,0.0,45.73,1248.59,667.19,0.9978646636009216,1227.6878662109375,738.57861328125,221.744384765625,438.61126708984375,0.8660438656806946,1278.990478515625,529.2614135742188,0.9981794357299804,2.0,1258.1898193359375,591.734619140625,0.9961547255516052,2.0,1239.763916015625,651.650390625,0.9992948770523072,2.0,1227.1181640625,724.4484252929688,0.9978646636009216,2.0,1193.178466796875,948.8057861328124,0.9907857179641724,2.0,waist,"head,tail",14.504908184818191,-14.10657264925078,0.027086667773431,1221.946802716068,735.2511544015304,-76.24323827677412,9.333546838386267,-3.303843540689172,0.0,1230.176,634.325,1281.75,648.041,1266.491,699.153,1216.238,685.869,"[[     25.532,    -5.8667,     1248.6], [      6.833,     27.179,     667.19], [ 0.00073539,   0.013188,          1]]",1140.0,552.0,1.0,2019-08-21 08:10:33.250,inside_outside,exit,12540.0,766.533935546875,1482.4766845703125,-120.90388519771952,12924.0,1488.87841796875,55.36434173583984,-5.945813341023107,385.0,2019-08-21 08:10:27.000,2019-08-21 08:10:46.200,937,True,72.09,1.0,281.0
147780,12666,5,3877,,135_02_R_190821080000.cfr.mp4,1234.3150634765625,712.1925048828125,-74.69288188101272,False,,,,,0.997454822063446,1235.5499267578125,725.0125732421875,225.473388671875,428.890869140625,0.8762925267219543,1296.384033203125,519.3256225585938,0.9976727366447448,2.0,1273.45654296875,580.6503295898438,0.9951413869857788,2.0,1252.927490234375,640.04833984375,0.9990633130073548,2.0,1234.3150634765625,712.1925048828125,0.997454822063446,2.0,1183.3099365234375,932.4532470703124,0.9924303889274596,2.0,waist,"head,tail",14.44935350647154,-19.309206734781696,0.0324107190780496,1234.3706181549092,717.3951389683434,-78.44037815594636,14.504908184818191,-14.10657264925078,,,,,,,,,,,,,,2019-08-21 08:10:33.300,inside_outside,exit,12540.0,766.533935546875,1482.4766845703125,-120.90388519771952,12924.0,1488.87841796875,55.36434173583984,-5.945813341023107,385.0,2019-08-21 08:10:27.000,2019-08-21 08:10:46.200,937,True,72.09,1.0,281.0
147794,12667,5,3877,937.0,135_02_R_190821080000.cfr.mp4,1240.3736572265625,703.838623046875,-72.87377519059933,False,2.0,31.03,1262.93,646.26,0.9978033900260924,1241.480224609375,721.3204345703125,241.808837890625,435.83343505859375,0.8756452798843384,1312.8787841796875,514.0764770507812,0.9973732233047484,2.0,1284.486083984375,573.2891235351562,0.994860589504242,2.0,1260.55517578125,632.0054931640625,0.9990589022636414,2.0,1240.3736572265625,703.838623046875,0.9978033900260924,2.0,1184.2537841796875,931.4986572265624,0.9959152340888976,2.0,waist,"head,tail",13.283270503235713,-18.008485203328405,0.0154362807526159,1241.5397402297983,702.5379015154217,-74.69288188101272,14.44935350647154,-19.309206734781696,0.0,1245.757,610.116,1298.648,629.625,1278.496,679.03,1227.776,662.619,"[[     27.959,     -6.651,     1262.9], [     11.268,     28.686,     646.26], [   0.020376,   0.028456,          1]]",1161.0,532.0,1.0,2019-08-21 08:10:33.350,inside_outside,exit,12540.0,766.533935546875,1482.4766845703125,-120.90388519771952,12924.0,1488.87841796875,55.36434173583984,-5.945813341023107,385.0,2019-08-21 08:10:27.000,2019-08-21 08:10:46.200,937,True,72.09,1.0,281.0
147808,12668,2,3877,937.0,135_02_R_190821080000.cfr.mp4,1243.20849609375,705.8900146484375,-69.17014459638362,False,0.0,50.83,1271.56,646.02,0.998017430305481,1252.1707763671875,721.6473999023438,279.8388671875,444.7098388671875,0.8887031674385071,1333.331298828125,517.1495361328125,0.9990803003311156,2.0,1296.9423828125,575.214111328125,0.9969286322593688,2.0,1267.5245361328125,633.2083740234375,0.9994285702705384,2.0,1243.20849609375,705.8900146484375,0.998017430305481,2.0,1173.637451171875,936.8875732421876,0.9949299693107604,2.0,waist,"head,tail",9.476474118805411,-6.952851000101759,0.0365011695325694,1247.0152924781803,694.8343804452109,-72.87377519059933,13.283270503235713,-18.008485203328405,0.0,1259.037,612.193,1307.44,632.305,1284.601,681.241,1237.396,659.071,"[[     21.568,    -10.894,     1271.6], [     8.0349,      24.18,     646.02], [  -0.022409,  0.0021034,          1]]",1168.0,533.0,1.0,2019-08-21 08:10:33.400,inside_outside,exit,12540.0,766.533935546875,1482.4766845703125,-120.90388519771952,12924.0,1488.87841796875,55.36434173583984,-5.945813341023107,385.0,2019-08-21 08:10:27.000,2019-08-21 08:10:46.200,937,True,72.09,1.0,281.0
147821,12669,3,3877,1065.0,135_02_R_190821080000.cfr.mp4,1246.8638916015625,702.8851318359375,-68.26008915133735,False,2.0,27.85,1272.62,638.26,0.997995138168335,1244.597900390625,711.5577392578125,277.260009765625,441.4806518554688,0.8898155689239502,1319.9510498046875,510.922119140625,0.9987068176269532,2.0,1297.940185546875,573.4111328125,0.9962589740753174,2.0,1273.70947265625,631.2808837890625,0.999242901802063,2.0,1246.8638916015625,702.8851318359375,0.997995138168335,2.0,1156.81005859375,920.0475463867188,0.9952032566070556,2.0,waist,"head,tail",8.39363256721515,-6.481308312550823,0.007835092206522,1247.9467331531528,702.4135891483866,-69.17014459638362,9.476474118805411,-6.952851000101759,0.0,1285.166,675.251,1237.65,651.466,1260.175,601.587,1311.234,623.665,"[[    -21.931,      9.873,     1272.6], [    -8.5817,    -27.774,     638.26], [   0.027045,  -0.022615,          1]]",1174.0,531.0,1.0,2019-08-21 08:10:33.450,inside_outside,exit,12540.0,766.533935546875,1482.4766845703125,-120.90388519771952,12924.0,1488.87841796875,55.36434173583984,-5.945813341023107,385.0,2019-08-21 08:10:27.000,2019-08-21 08:10:46.200,937,True,72.09,1.0,281.0
