tagID,datetime,event
638,2017-06-23 09:55:21.950,exiting
638,2017-06-23 10:11:40.400,entering
638,2017-06-23 10:16:37.200,exiting
638,2017-06-23 10:51:54.550,entering
638,2017-06-23 11:03:16.550,exiting
638,2017-06-23 11:43:19.300,entering
638,2017-06-24 08:01:43.950,entering
638,2017-06-24 09:36:23.700,entering
638,2017-06-24 10:02:15.250,entering
638,2017-06-24 10:33:25.650,entering
638,2017-06-24 10:58:29.050,exiting
638,2017-06-24 11:44:13.150,entering
638,2017-06-24 16:49:11.500,entering
638,2017-06-24 16:50:33.500,exiting
638,2017-06-24 16:51:40.250,entering
638,2017-06-24 16:56:18.000,entering
638,2017-06-24 17:15:27.000,unknown
638,2017-06-24 17:15:46.900,entering
638,2017-06-25 09:04:25.300,entering
638,2017-06-26 09:19:53.000,exiting
638,2017-06-26 09:44:45.000,exiting
638,2017-06-26 09:58:41.600,entering
638,2017-06-26 10:07:50.950,exiting
638,2017-06-26 11:37:32.400,exiting
638,2017-06-26 11:51:39.850,entering
638,2017-06-26 16:10:45.750,exiting
638,2017-06-26 17:43:50.900,exiting
638,2017-06-27 08:56:54.200,entering
638,2017-06-27 09:13:17.600,entering
638,2017-06-27 09:20:05.800,exiting
638,2017-06-27 09:38:59.200,entering
638,2017-06-27 09:58:33.350,exiting
638,2017-06-27 10:23:08.050,entering
638,2017-06-28 08:16:09.200,exiting
197,2017-06-21 08:07:56.350,entering
197,2017-06-21 08:11:24.650,exiting
197,2017-06-21 08:28:03.950,entering
197,2017-06-21 08:37:01.800,exiting
197,2017-06-21 08:58:19.850,entering
197,2017-06-21 09:04:16.050,exiting
197,2017-06-21 10:43:30.400,exiting
197,2017-06-21 11:36:20.300,exiting
197,2017-06-21 13:11:00.100,entering
197,2017-06-21 17:35:50.650,entering
197,2017-06-22 08:00:44.000,exiting
197,2017-06-22 08:03:46.650,exiting
197,2017-06-22 08:23:38.000,exiting
197,2017-06-22 08:50:44.000,exiting
197,2017-06-22 09:28:32.950,exiting
197,2017-06-22 11:11:33.400,exiting
197,2017-06-22 12:07:43.000,exiting
197,2017-06-22 14:34:02.900,exiting
197,2017-06-22 16:13:55.600,exiting
197,2017-06-24 09:07:52.100,entering
197,2017-06-24 10:24:34.000,exiting
197,2017-06-24 15:44:37.400,exiting
1651,2017-06-21 08:09:03.400,entering
1651,2017-06-21 16:23:02.250,exiting
1651,2017-06-21 16:37:30.400,exiting
1651,2017-06-21 16:39:34.400,entering
1651,2017-06-21 16:57:45.800,exiting
1651,2017-06-21 17:08:19.800,unknown
1651,2017-06-21 17:11:02.650,entering
1651,2017-06-21 17:25:20.600,exiting
1651,2017-06-21 17:58:33.900,exiting
1651,2017-06-21 17:59:14.900,entering
1361,2017-06-21 08:09:09.650,exiting
1361,2017-06-21 08:32:43.300,entering
1361,2017-06-21 08:34:08.600,exiting
1361,2017-06-21 09:57:16.250,entering
1361,2017-06-21 09:59:46.450,entering
1361,2017-06-21 10:03:13.000,exiting
1361,2017-06-21 10:12:45.200,entering
1361,2017-06-21 10:17:17.800,exiting
1361,2017-06-21 12:40:03.950,entering
1361,2017-06-22 08:44:33.600,entering
1361,2017-06-22 10:18:02.200,entering
1361,2017-06-22 10:21:19.200,exiting
1361,2017-06-22 11:50:37.250,entering
1361,2017-06-23 08:41:02.600,exiting
1361,2017-06-23 10:41:12.800,entering
1361,2017-06-23 10:47:20.150,exiting
1361,2017-06-23 12:57:05.400,entering
1361,2017-06-23 13:05:27.650,exiting
1361,2017-06-23 13:53:43.550,entering
1361,2017-06-24 10:29:42.500,entering
1361,2017-06-24 10:38:48.050,exiting
1361,2017-06-24 10:59:32.450,entering
1361,2017-06-24 11:57:36.550,entering
1361,2017-06-24 14:19:05.950,entering
1361,2017-06-25 09:17:50.100,entering
1361,2017-06-25 10:29:20.500,exiting
1361,2017-06-25 10:29:47.100,exiting
1361,2017-06-25 10:49:45.200,entering
1361,2017-06-25 15:17:58.650,exiting
1361,2017-06-25 17:44:24.200,entering
1361,2017-06-26 08:35:37.250,exiting
1361,2017-06-26 10:34:18.350,entering
1361,2017-06-26 10:41:20.150,exiting
1361,2017-06-26 13:18:19.450,entering
1361,2017-06-26 13:28:24.350,exiting
1361,2017-06-27 08:42:24.650,exiting
1361,2017-06-27 08:51:45.450,entering
1361,2017-06-27 09:14:56.200,entering
1361,2017-06-27 09:16:35.200,exiting
1361,2017-06-27 10:18:53.200,entering
1361,2017-06-27 10:21:36.150,exiting
1361,2017-06-27 12:05:14.800,entering
1361,2017-06-27 12:09:48.800,exiting
1361,2017-06-27 14:47:53.750,entering
1361,2017-06-27 15:03:48.650,entering
1361,2017-06-27 15:05:29.400,exiting
1361,2017-06-27 16:23:56.400,entering
1361,2017-06-28 09:19:33.600,entering
1361,2017-06-28 10:41:10.950,exiting
1361,2017-06-28 11:46:04.650,exiting
1652,2017-06-21 08:09:11.500,exiting
1652,2017-06-21 08:39:47.600,entering
1652,2017-06-21 16:49:07.000,exiting
1652,2017-06-21 17:27:20.300,entering
1652,2017-06-21 17:30:35.400,exiting
1652,2017-06-22 08:02:56.000,entering
1652,2017-06-22 09:12:29.700,exiting
1652,2017-06-22 09:49:59.900,entering
1652,2017-06-22 17:54:51.150,entering
1652,2017-06-22 17:57:58.550,exiting
1652,2017-06-23 08:13:11.400,entering
1652,2017-06-23 08:21:19.600,entering
1652,2017-06-23 08:43:39.800,entering
1652,2017-06-23 14:45:05.650,exiting
1652,2017-06-23 14:46:21.050,unknown
1652,2017-06-23 16:35:29.250,entering
1652,2017-06-23 17:58:33.800,exiting
1652,2017-06-24 08:21:32.900,exiting
1652,2017-06-24 08:42:37.150,entering
1652,2017-06-24 09:16:35.400,entering
1652,2017-06-24 10:15:36.300,entering
1652,2017-06-25 08:05:10.100,entering
1652,2017-06-25 08:15:42.450,exiting
1652,2017-06-25 08:38:21.150,entering
1652,2017-06-25 08:42:01.200,exiting
1652,2017-06-25 09:30:00.650,entering
1652,2017-06-25 16:43:07.850,exiting
1652,2017-06-26 09:02:38.200,exiting
1652,2017-06-26 09:14:21.200,entering
1652,2017-06-26 16:00:16.750,exiting
1652,2017-06-27 08:02:54.650,entering
1652,2017-06-27 08:17:21.850,exiting
1652,2017-06-27 08:35:30.950,entering
1652,2017-06-27 08:54:53.850,exiting
1652,2017-06-27 09:22:23.400,entering
1652,2017-06-27 09:30:11.400,exiting
1652,2017-06-27 11:27:46.350,entering
1652,2017-06-27 17:10:39.350,exiting
1652,2017-06-28 08:11:40.750,entering
1652,2017-06-28 09:10:52.150,entering
1609,2017-06-21 08:09:58.650,entering
1609,2017-06-21 08:30:24.400,entering
1609,2017-06-21 08:38:20.550,exiting
